,depth,lat,lon,modtemp,obstemp,time
5682,[ 2.  3.  5.  6.  7.  7.  7.  7.  7.  7.],37.999898143999999,-74.466299930000005,"[22.179909, 22.18088, 22.181749, 22.18256, 22.183338, 22.183338, 22.183338, 22.183338, 22.183338, 22.183338]","[ 21.99    21.9889  21.9889  21.9858  21.97    21.97    21.97    21.97
  21.97    21.97  ]",2012-09-25 04:00:00
5778,[  2.   3.   4.   7.   8.  10.  12.  13.  15.  15.],38.825753032000001,-73.678219760000005,"[19.110945, 19.111589, 19.111589, 19.112741, 19.113066, 19.11067, 19.102562, 19.077909, 19.009529, 19.009529]","[ 18.74    18.74    18.175   17.8179  16.7945  15.3714  14.7052  14.2841
  13.8897  13.41  ]",2012-06-01 04:00:00
5779,[  2.   3.   4.   5.   7.   8.   9.  10.  11.  12.],38.821107693000002,-73.705446749999979,"[19.007923, 19.008316, 19.008316, 19.008665, 19.008991, 19.009296, 19.009554, 19.009842, 19.009842, 19.009922]","[ 18.64   18.58   18.463  18.439  18.298  17.896  17.698  17.44   16.687
  15.64 ]",2012-06-01 08:00:00
5780,[ 2.  3.  4.  5.  6.  7.  8.  8.],38.789354488000001,-73.718526629999999,"[18.991655, 18.993093, 18.993093, 18.994062, 18.99465, 18.99482, 18.99482, 18.99482]",[ 18.66   18.581  18.479  18.365  18.236  18.091  17.903  17.66 ],2012-06-01 12:00:00
5781,[  2.   3.   4.   5.   6.   7.   8.   9.  10.  10.],38.748211001999998,-73.745204939999979,"[19.134554, 19.133142, 19.133142, 19.130575, 19.126707, 19.121119, 19.121119, 19.11314, 19.101835, 19.101835]","[ 18.63    18.5204  18.4108  18.2872  18.1654  17.9201  17.6939  17.325
  16.89    16.89  ]",2012-06-01 16:00:00
5782,[  2.   9.  13.  25.  32.  33.  35.  37.  40.  47.],38.784437703000002,-73.86460538,"[19.101877, 19.09037, 19.063007, 11.513356, 9.0022707, 8.7618771, 8.5358534, 8.1689215, 8.1619463, 8.1630764]","[ 18.16    17.1252  14.4427  13.193   13.6626  13.193   11.3224  10.8209
  10.2876  10.2   ]",2012-06-02 00:00:00
5783,[ 2.  3.  4.  5.  6.  7.  8.],38.780822721,-73.855566429999982,"[18.961258, 18.960403, 18.959585, 18.958725, 18.958725, 18.957756, 18.956602]",[ 18.19    18.19    18.18    18.1585  18.1075  17.94    17.94  ],2012-06-02 04:00:00
5784,[  2.   5.   6.   7.   8.   9.  10.  11.  12.  13.],38.782208654999998,-73.898676080000001,"[18.897524, 18.894207, 18.894207, 18.893034, 18.891693, 18.890072, 18.888008, 18.885208, 18.885208, 18.881075]","[ 18.2     18.2     18.1726  18.1726  17.9153  17.8742  17.6066  16.8006
  15.3737  14.77  ]",2012-06-02 08:00:00
5785,[  2.  10.  11.  12.  13.  18.  20.  23.  29.  46.],38.761192555000001,-73.91205850999998,"[19.061031, 19.038204, 19.029236, 19.019657, 19.009983, 18.644819, 18.117548, 12.924674, 9.8600636, 8.2138577]","[ 18.62    17.8486  17.4345  15.4938  14.7305  13.9672  12.0915  11.1009
  10.6218  10.5   ]",2012-06-02 16:00:00
5786,[ 2.  3.  4.  5.  5.  5.  5.  5.  5.  5.],38.746307588000001,-73.962015019999981,"[19.32016, 19.321087, 19.320953, 19.320953, 19.320953, 19.320953, 19.320953, 19.320953, 19.320953, 19.320953]","[ 18.8     18.7355  18.5975  18.37    18.37    18.37    18.37    18.37
  18.37    18.37  ]",2012-06-02 20:00:00
5787,[ 2.  3.  4.  5.  6.  6.],38.731907741999997,-73.985518420000005,"[19.021225, 19.022631, 19.023981, 19.023981, 19.025043, 19.025043]",[ 18.76    18.76    18.7533  18.7533  18.75    18.75  ],2012-06-03 08:00:00
5788,[  2.   6.   9.  10.  12.  17.  29.  30.  33.  45.],38.753298124000004,-73.946786950000003,"[19.661774, 19.661058, 19.647308, 19.647308, 19.613987, 19.164255, 9.8184538, 9.8184538, 8.9455194, 8.3779345]","[ 18.95    18.5449  17.8866  17.3548  15.1436  13.6497  13.253   12.3246
  10.8392  10.51  ]",2012-06-03 20:00:00
5789,[  2.   3.   4.   6.   7.   8.   9.  10.  11.  11.],38.752633969000001,-73.937830700000006,"[19.625189, 19.627369, 19.628939, 19.63014, 19.631655, 19.634907, 19.636114, 19.636114, 19.636759, 19.636759]","[ 19.0982  19.1002  19.11    19.11    19.0904  19.0674  18.9483  18.7753
  18.7004  18.62  ]",2012-06-05 04:00:00
5790,[  2.  12.  16.  17.  19.  20.  24.  28.  33.  48.],38.744089914,-74.040712900000003,"[19.070507, 19.079208, 19.079071, 19.077164, 19.064178, 18.949306, 14.91279, 11.836997, 10.108603, 8.9986095]","[ 18.72    18.5584  17.8635  17.0717  13.5488  12.9509  11.6823  10.9874
  10.64    10.64  ]",2012-06-05 12:00:00
5791,[  2.   3.   5.   8.   9.  10.  11.  12.  13.  13.],38.724610970999997,-74.041295340000005,"[18.633268, 18.634214, 18.635046, 18.637205, 18.637205, 18.637882, 18.638567, 18.639263, 18.639263, 18.639263]","[ 18.9413  18.9413  18.95    18.9456  18.9326  18.8726  18.1717  18.09
  17.86    17.86  ]",2012-06-06 04:00:00
5792,[  2.   3.   4.   5.   9.  10.  11.  13.  14.  15.],38.721906709999999,-73.992367349999981,"[18.579952, 18.580675, 18.581329, 18.581329, 18.583101, 18.583675, 18.584253, 18.584841, 18.58543, 18.586018]","[ 18.8834  18.8834  18.8742  18.8355  18.8355  18.8329  18.56    18.56
  18.692   18.89  ]",2012-06-06 08:00:00
5793,[ 2.  4.  5.  6.  7.  8.  9.  9.  9.  9.],38.728213074000003,-73.844496039999981,"[18.455536, 18.457706, 18.458164, 18.458164, 18.458635, 18.45932, 18.459822, 18.459822, 18.459822, 18.459822]","[ 18.03    18.03    17.9356  17.902   17.8969  17.7689  17.71    17.71
  17.71    17.71  ]",2012-06-07 08:00:00
5794,[ 2.  4.  5.  6.  7.  8.],38.691782261999997,-73.839585670000005,"[18.361742, 18.364031, 18.364031, 18.364445, 18.364519, 18.364241]",[ 17.89    17.89    17.8785  17.8756  17.87    17.87  ],2012-06-07 12:00:00
5795,[  2.   5.  15.  17.  20.  21.  24.  28.  31.  50.],38.679678746,-73.841497820000001,"[18.716032, 18.715193, 18.426828, 18.357306, 18.120729, 18.120729, 16.057426, 11.569521, 10.018712, 8.3767786]","[ 18.01    17.9162  16.8683  15.8908  13.0678  12.4265  11.3239  10.495
  10.276   10.19  ]",2012-06-07 16:00:00
5796,[  2.   3.   4.   5.   6.   7.   9.  10.  10.],38.685386672,-73.806679160000002,"[18.823868, 18.824949, 18.825518, 18.825518, 18.82572, 18.825569, 18.82498, 18.823738, 18.823738]","[ 18.36    18.2489  18.1647  18.124   17.6776  17.67    17.67    17.7183
  17.7266]",2012-06-08 00:00:00
5797,[  2.   3.   5.   6.   7.   8.   9.  10.  10.],38.671644021999995,-73.787375499999982,"[18.41993, 18.420994, 18.421709, 18.422205, 18.422205, 18.422523, 18.422663, 18.422663, 18.422663]","[ 18.04    18.0373  18.0212  17.9871  17.9764  17.9737  17.8738  17.577
  17.37  ]",2012-06-08 04:00:00
5798,[  2.   4.   7.   9.  11.  14.  18.  20.  32.  55.],38.633189557000001,-73.830191889999981,"[19.586954, 19.587799, 19.580467, 19.493826, 19.345261, 18.951754, 18.553709, 18.451172, 11.305189, 8.2482672]","[ 18.56    17.8275  17.5664  17.1033  15.3183  13.2386  11.4872  10.8641
  10.1989  10.14  ]",2012-06-08 20:00:00
5799,[  2.   3.  10.  14.  20.  21.  23.  28.  29.  54.],38.659901124000001,-73.82871403,"[19.430258, 19.431343, 19.425283, 19.351618, 18.4862, 18.29855, 18.025116, 13.389041, 13.389041, 8.2676935]","[ 19.37    18.7737  18.213   17.1984  14.831   13.7096  12.5971  11.3689
  10.6391  10.47  ]",2012-06-09 00:00:00
5800,[  2.   4.   5.   6.   7.   8.   9.  10.  11.  12.],38.628979965999996,-73.835646280000006,"[18.888605, 18.889427, 18.890018, 18.890474, 18.890474, 18.890833, 18.891115, 18.891115, 18.891314, 18.891415]","[ 18.8577  18.86    18.8577  18.8072  18.7481  18.6187  18.5642  18.3252
  18.2957  18.28  ]",2012-06-09 08:00:00
5801,[  2.   8.  13.  15.  18.  23.  25.  27.  31.  48.],38.708325846999998,-73.831410079999998,"[19.714548, 19.696606, 19.607937, 19.191147, 18.910933, 17.574923, 16.389097, 13.486263, 10.267897, 8.437191]","[ 19.09    18.6463  17.0368  16.219   13.7308  11.8516  10.7989  10.4509
  10.39    10.4161]",2012-06-09 20:00:00
5802,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.],38.689003049,-73.796437429999983,"[20.358322, 20.359001, 20.359001, 20.359463, 20.35973, 20.35973, 20.359579, 20.358597, 20.358597]","[ 19.49    19.4803  19.477   19.4641  19.3879  19.3685  19.3401  19.1336
  18.68  ]",2012-06-10 12:00:00
5803,[  2.   9.  10.  14.  18.  20.  21.  26.  30.  50.],38.790698068000005,-73.711025919999983,"[20.591421, 20.586428, 20.583023, 20.552307, 20.320038, 20.086218, 19.669008, 14.084232, 11.394624, 8.6258745]","[ 20.17    19.2655  17.8639  17.0091  14.4744  14.3153  12.7945  11.2737
  10.7668  10.23  ]",2012-06-11 12:00:00
5804,[ 2.  4.  5.  6.  7.  8.  8.  8.  8.  8.],38.916082546999995,-73.682668140000004,"[20.6607, 20.661907, 20.661907, 20.662323, 20.662674, 20.66297, 20.66297, 20.66297, 20.66297, 20.66297]","[ 20.22    20.22    20.1835  20.073   19.9956  19.78    19.78    19.78
  19.78    19.78  ]",2012-06-12 08:00:00
5805,[ 2.  3.  4.  5.  6.  7.  8.  8.  8.  8.],38.927447948000001,-73.689772550000001,"[20.86231, 20.861982, 20.86116, 20.859884, 20.859884, 20.85808, 20.855608, 20.855608, 20.855608, 20.855608]","[ 20.23    20.23    20.2069  20.1009  20.0976  20.0966  20.09    20.09
  20.09    20.09  ]",2012-06-12 16:00:00
5806,[ 2.  4.  5.  7.  8.  8.],38.004580410999999,-74.476830530000001,"[22.171505, 22.17308, 22.17308, 22.174381, 22.175009, 22.175009]",[ 21.9066  21.9066  21.9     21.9     21.948   21.95  ],2012-09-25 08:00:00
5807,[  2.  16.  20.  21.  22.  24.  29.  30.  37.  49.],38.012548036999995,-74.472562199999999,"[22.160765, 22.16556, 22.166481, 22.166481, 22.166704, 22.171778, 21.954819, 21.634247, 16.799944, 11.619942]","[ 21.82    21.3189  19.8051  18.1347  18.0094  15.8796  14.4494  13.0922
  11.6619  11.38  ]",2012-09-25 12:00:00
5808,[  2.   3.   4.   5.   6.   7.   9.  10.  11.  11.],38.023760023000001,-74.457747099999978,"[21.669991, 21.671019, 21.671677, 21.671677, 21.672058, 21.672525, 21.673161, 21.674208, 21.676462, 21.676462]","[ 21.56    21.5608  21.5608  21.5633  21.5666  21.58    21.58    21.5783
  21.5775  21.5775]",2012-09-26 08:00:00
5809,[  2.  16.  21.  24.  27.  28.  29.  30.  37.  46.],38.049823359000001,-74.427280440000004,"[21.710209, 21.714697, 21.715702, 21.72279, 21.662529, 21.434992, 20.932573, 20.071581, 14.640404, 11.514116]","[ 21.59    21.2636  20.5088  18.4688  15.98    14.5826  14.2256  12.9404
  11.4206  11.39  ]",2012-09-26 12:00:00
5811,[  2.  16.  18.  19.  20.  21.  22.  24.  31.  49.],38.043844166,-74.453629789999979,"[21.649939, 21.654055, 21.654306, 21.654522, 21.654703, 21.654819, 21.654819, 21.650461, 20.280821, 11.465188]","[ 21.57    21.2106  20.2449  19.1443  19.0096  17.3812  17.2464  15.3149
  11.3507  10.34  ]",2012-09-27 00:00:00
5812,[  2.  25.  27.  29.  30.  31.  32.  33.  35.  43.],38.042841650999996,-74.445308199999999,"[22.000313, 21.368612, 21.354538, 20.698278, 19.89134, 19.89134, 18.924879, 17.876415, 16.768559, 11.578712]","[ 21.91    21.0103  20.2515  16.1214  15.3193  12.9345  11.8288  11.8288
  11.2326  11.07  ]",2012-09-28 04:00:00
5813,[  2.  20.  21.  22.  23.  24.  26.  29.  38.  48.],38.027943755000003,-74.444308340000006,"[21.827698, 21.528824, 21.524256, 21.524256, 21.519344, 21.510622, 21.412704, 20.576235, 13.686324, 11.59686]","[ 22.04    20.7915  19.6338  19.4068  17.8065  17.4546  14.0723  11.9725
  10.7694  10.69  ]",2012-09-28 12:00:00
5814,[  2.  16.  18.  20.  21.  22.  23.  25.  29.  48.],37.931935789999997,-74.567185499999979,"[21.738811, 21.754324, 21.76013, 21.762962, 21.727581, 21.640976, 21.637802, 21.634892, 20.592501, 11.689499]","[ 21.81    21.5494  21.0389  19.638   19.5946  17.7592  17.3791  13.9691
  11.6233  10.95  ]",2012-09-29 12:00:00
5914,[  2.   3.   9.  10.  12.  14.  15.  18.  19.  27.],38.750150376000001,-73.780981069999982,"[19.866135, 19.866777, 19.830296, 19.79565, 19.672369, 19.577005, 19.447958, 18.78459, 17.836559, 10.763548]","[ 18.02    17.5329  17.1621  16.4497  13.5126  12.742   11.9423  11.6588
  10.75    10.9172]",2012-05-31 20:00:00
5915,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.],38.665512103000005,-73.770166399999994,"[18.944906, 18.945292, 18.945292, 18.945637, 18.945951, 18.945951, 18.945841, 18.943892, 18.943892]","[ 18.04    17.7679  17.6035  17.43    17.2985  17.1251  17.0055  15.4596
  15.05  ]",2012-06-01 04:00:00
5916,[ 2.  3.  4.  5.  6.  6.  6.  6.  6.  6.],38.657111420999996,-73.773788199999998,"[18.808451, 18.809774, 18.809774, 18.810305, 18.810205, 18.810205, 18.810205, 18.810205, 18.810205, 18.810205]","[ 18.      17.9107  16.6087  15.7134  15.52    15.52    15.52    15.52
  15.52    15.52  ]",2012-06-01 12:00:00
5917,[ 2.  3.  4.  5.  6.  7.  8.  8.],38.646653133000001,-73.837456829999979,"[19.130651, 19.128187, 19.128187, 19.125551, 19.122417, 19.122417, 19.118355, 19.118355]",[ 18.4     18.319   18.2841  18.1534  17.9308  17.7063  17.1212  16.56  ],2012-06-02 00:00:00
5918,[  2.   4.   6.   8.   9.  10.  13.  18.  22.  26.],38.646054513999999,-73.84366713999998,"[19.01259, 19.011347, 19.008696, 19.007038, 19.004944, 19.004944, 18.997971, 18.80315, 15.589156, 12.144726]","[ 18.0471  18.1     17.906   16.8696  16.2302  15.9876  14.2589  13.9105
  13.9105  13.69  ]",2012-06-02 04:00:00
5919,[  2.   5.   9.  10.  11.  14.  29.  34.  40.  51.],38.650119983000003,-73.962823839999999,"[19.119987, 19.122967, 19.125378, 19.125879, 19.126215, 19.125868, 9.4152689, 8.44771, 7.6017151, 7.5819893]","[ 18.57    18.3407  17.4398  16.7354  14.9009  14.0655  13.2956  12.6568
  10.5684  10.38  ]",2012-06-03 00:00:00
5920,[  2.   4.   5.   6.   7.   8.   9.  10.  11.  11.],38.619847299,-73.912222790000001,"[19.621744, 19.622938, 19.624189, 19.627275, 19.630043, 19.630043, 19.630943, 19.631298, 19.631521, 19.631521]","[ 18.77    18.7661  18.7622  18.7582  18.7543  18.72    18.6387  18.4662
  18.0742  17.79  ]",2012-06-04 04:00:00
5921,[  2.   7.  10.  11.  12.  14.  16.  27.  33.  53.],38.582680878000005,-74.002344809999983,"[19.862818, 19.867313, 19.867672, 19.866663, 19.863676, 19.855446, 19.760496, 11.956656, 9.4804316, 7.7296586]","[ 18.85    18.7097  18.1923  17.2626  15.649   14.2721  13.7546  13.3775
  10.3519  10.08  ]",2012-06-05 00:00:00
5922,[ 2.  4.  5.  6.  7.  9.  9.],38.521167697999999,-74.10451698,"[19.110435, 19.112871, 19.114674, 19.116123, 19.116123, 19.118368, 19.118368]",[ 18.1253  18.1253  18.0777  18.0447  18.03    18.03    18.24  ],2012-06-05 08:00:00
5923,[  2.   6.  11.  19.  26.  27.  31.  34.  37.  54.],38.465893660999996,-74.126451689999982,"[19.094965, 19.098207, 19.095995, 19.044786, 14.27462, 12.599962, 10.921029, 9.8069849, 9.0266657, 8.2710342]","[ 18.1     18.0708  17.581   15.2564  15.0298  13.8237  12.8222  11.6453
  11.1555  10.79  ]",2012-06-05 20:00:00
5924,[  2.   3.   4.   5.   6.   7.   8.   9.  10.  11.],38.433515653000001,-74.20119373,"[19.416533, 19.417625, 19.417625, 19.418476, 19.419188, 19.419188, 19.419884, 19.419981, 19.416866, 19.416866]","[ 18.87    18.5849  18.1968  18.1598  18.1136  18.0978  18.0146  17.8338
  17.6939  17.55  ]",2012-06-07 00:00:00
5925,[  2.   9.  10.  15.  19.  23.  25.  29.  34.  56.],38.464683440000002,-74.143384609999998,"[19.152214, 19.118168, 19.118168, 18.843332, 18.70619, 18.098019, 16.990026, 12.00107, 10.014797, 8.2933922]","[ 18.44   17.943  17.369  16.655  15.36   15.36   14.485  14.128  12.126
  11.44 ]",2012-06-07 16:00:00
5926,[  2.   3.   4.   5.   6.   7.   8.   9.  10.  11.],38.565552609000001,-74.074154199999981,"[19.257204, 19.258766, 19.258766, 19.259886, 19.260754, 19.260754, 19.261435, 19.261942, 19.261942, 19.262238]","[ 18.43    18.43    18.4272  18.4162  18.2727  18.094   17.9429  17.8345
  17.7669  17.74  ]",2012-06-08 04:00:00
5927,[  2.  10.  17.  25.  30.  36.  49.  54.  55.  57.],38.576914785999996,-74.02922135,"[20.007273, 19.906134, 19.056849, 17.471785, 12.846808, 9.8952665, 8.5066986, 8.4999275, 8.4999275, 8.4999275]","[ 18.85    18.358   16.1477  15.7494  13.1175  11.8288  11.6492  11.04
  12.3833  12.3208]",2012-06-08 20:00:00
5928,[  2.   9.  11.  13.  14.  16.  17.  20.  27.  51.],38.963505568000002,-73.626418889999982,"[20.783802, 20.783087, 20.782318, 20.781693, 20.780769, 20.775913, 20.775913, 20.410383, 13.988341, 9.1219606]","[ 20.19    20.0298  17.6375  17.0068  15.9858  13.3932  12.5724  11.3512
  10.5304  10.18  ]",2012-06-13 00:00:00
5929,[  2.  10.  12.  14.  16.  17.  20.  23.  30.  48.],38.920474228000003,-73.760340229999983,"[18.734081, 18.728117, 18.721842, 18.717169, 18.702103, 18.687439, 18.543219, 15.372666, 9.8938189, 9.0995169]","[ 19.12    18.8744  17.8045  15.4015  13.6826  12.9898  11.683   11.1744
  10.7885  10.35  ]",2012-06-14 20:00:00
5930,[  2.   7.   9.  10.  11.  12.  13.  14.  15.  15.],38.928313878000004,-73.721023529999982,"[18.252371, 18.256458, 18.258112, 18.260496, 18.260496, 18.261587, 18.262241, 18.262842, 18.263517, 18.263517]","[ 18.1888  18.2     18.1963  18.1117  18.0791  18.0391  17.868   17.6085
  17.27    17.27  ]",2012-06-15 08:00:00
5931,[  2.   8.  10.  11.  14.  15.  18.  20.  29.  48.],38.873807513999999,-73.717855020000002,"[18.30551, 18.302029, 18.299706, 18.296614, 18.287193, 18.280163, 18.257296, 18.200672, 10.632625, 8.5447273]","[ 18.      18.      17.67    17.235   13.7325  12.7575  11.4975  11.055
  10.5     10.5   ]",2012-06-15 16:00:00
5934,[  2.  13.  16.  17.  19.  20.  21.  23.  29.  48.],38.762854257000001,-73.895261289999979,"[17.446642, 17.436064, 17.421667, 17.414742, 17.403158, 17.350609, 17.090746, 15.141174, 11.287082, 9.0034275]","[ 17.31    17.1033  16.4444  15.8113  13.3823  12.5684  11.9094  11.173
  10.8694  10.85  ]",2012-06-17 16:00:00
5935,[  2.   9.  12.  13.  14.  16.  17.  20.  28.  45.],38.762725719000002,-73.909438489999999,"[17.561848, 17.565027, 17.566458, 17.566681, 17.566641, 17.566479, 17.566029, 17.559032, 11.517945, 8.8673811]","[ 17.1     17.0732  16.6779  15.6528  14.2592  12.4971  11.8673  10.9494
  10.4737  10.4   ]",2012-06-18 00:00:00
5936,[  2.   3.   4.   6.   7.   9.  10.  11.  12.  12.],38.767153413000003,-73.926161820000004,"[17.513783, 17.515429, 17.516624, 17.517172, 17.517557, 17.518341, 17.518341, 17.518705, 17.519072, 17.519072]","[ 17.1362  17.1362  17.1285  17.1285  17.15    17.15    17.138   17.1302
  17.12    17.12  ]",2012-06-18 04:00:00
5937,[  2.   7.  10.  13.  14.  18.  20.  22.  27.  42.],38.813950945999999,-73.901463430000007,"[17.919186, 17.903761, 17.773966, 17.63888, 17.579746, 17.470898, 17.425163, 16.435261, 11.540388, 8.7956858]","[ 17.24    17.1577  16.8627  15.621   15.0036  11.9098  11.2101  10.7779
  10.38    10.4006]",2012-06-18 16:00:00
5938,[  2.  12.  14.  18.  19.  20.  21.  23.  31.  44.],38.830985923,-73.917953099999977,"[18.509567, 18.126362, 17.952259, 17.66576, 17.636641, 17.534363, 17.534363, 16.390518, 10.152196, 9.3349867]","[ 16.69    16.6146  16.3195  13.5374  13.0413  12.2312  11.666   11.0694
  10.41    10.41  ]",2012-06-18 20:00:00
5939,[ 2.  3.  4.  6.  6.],38.857910253,-73.971323839999982,"[19.119913, 19.119846, 19.119343, 19.11508, 19.11508]",[ 17.42   17.42   17.417  17.417  17.4  ],2012-06-19 12:00:00
5940,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.  9.],38.896265960000001,-73.981465999999998,"[19.63998, 19.640577, 19.640987, 19.641281, 19.641483, 19.641594, 19.641579, 19.641317, 19.641317, 19.641317]","[ 18.14    17.9317  17.6397  17.3811  17.3662  17.3551  17.2425  17.21
  17.21    17.21  ]",2012-06-20 08:00:00
5941,[  2.   3.   4.   5.   6.   7.   8.   9.  11.  13.],38.977792635,-73.861821210000002,"[20.505898, 20.505959, 20.505869, 20.50564, 20.505255, 20.504654, 20.503733, 20.502283, 20.495649, 20.471609]","[ 20.66    20.1481  19.4869  18.764   18.6337  18.5957  18.418   18.335
  18.335   18.29  ]",2012-06-21 04:00:00
5942,[ 2.  3.  4.  5.  6.  6.  6.  6.  6.  6.],38.962242619999998,-73.834288599999979,"[20.552229, 20.552748, 20.553106, 20.553362, 20.553543, 20.553543, 20.553543, 20.553543, 20.553543, 20.553543]","[ 20.53    20.14    19.4049  18.7165  18.58    18.58    18.58    18.58
  18.58    18.58  ]",2012-06-21 08:00:00
5943,[  2.   3.   4.   7.  16.  17.  19.  21.  27.  39.],38.978433594000002,-73.781954080000006,"[21.796917, 21.796663, 21.79381, 21.76166, 20.677929, 20.562815, 20.179895, 19.641205, 13.061198, 9.676115]","[ 22.26    21.0721  20.822   19.1861  18.0503  17.3522  13.8406  12.8195
  11.8713  11.84  ]",2012-06-21 20:00:00
5944,[  2.   4.   5.   6.   7.  12.  15.  18.  21.  43.],39.038018270999999,-73.688788990000006,"[21.901051, 21.897467, 21.891443, 21.891443, 21.88007, 21.702168, 21.419563, 20.913424, 18.893225, 9.5086584]","[ 20.79    20.79    20.4136  19.5667  19.5291  18.1646  16.2073  13.0738
  11.7846  11.38  ]",2012-06-22 16:00:00
5945,[  2.   3.   8.  13.  15.  16.  19.  20.  29.  47.],39.058652957,-73.59500061,"[22.221308, 22.222029, 22.218977, 22.044233, 21.726736, 21.354706, 20.856882, 20.347549, 12.608172, 9.2562618]","[ 20.47    20.3507  18.2434  17.15    16.2554  15.5497  12.0806  11.852
  11.0668  10.53  ]",2012-06-23 00:00:00
